id,pr_number,user,submitted_at,state,body
1719210795,5439,knqyf263,2023-11-08T02:28:36Z,COMMENTED,"Thanks for your great contribution! I think we should add `Identifier` in `Package` as well as `DetectedVulnerability` since it is an attribute of the package. What do you think? It means PURLs should be generated in the analysis part.
https://github.com/aquasecurity/trivy/blob/f2a12f5f90f940effe5dfc763025a70b127ec539/pkg/fanal/types/artifact.go#L64-L102

PURL can be generated here for language-specific packages.
https://github.com/aquasecurity/trivy/blob/44656f285323491a72a37e6a90a203059d891253/pkg/fanal/analyzer/language/analyze.go#L119-L130

OS packages may need to generate PURLs in each analyzer.
https://github.com/aquasecurity/trivy/blob/5b2b4ea380d91f1a8e30ed565ed99f77343a2ca8/pkg/fanal/analyzer/pkg/apk/apk.go#L65-L67

@DmitriyLewen Please let me know if you have any comments."
1779385486,5439,juan131,2023-12-13T11:04:08Z,COMMENTED,
1779386019,5439,juan131,2023-12-13T11:04:18Z,COMMENTED,
1779386355,5439,juan131,2023-12-13T11:04:24Z,COMMENTED,
1779386628,5439,juan131,2023-12-13T11:04:29Z,COMMENTED,
1779387042,5439,juan131,2023-12-13T11:04:37Z,COMMENTED,
1779387348,5439,juan131,2023-12-13T11:04:43Z,COMMENTED,
1779388097,5439,juan131,2023-12-13T11:04:58Z,COMMENTED,
1779671249,5439,juan131,2023-12-13T13:43:21Z,COMMENTED,
1781038938,5439,DmitriyLewen,2023-12-14T06:35:54Z,COMMENTED,
1781218988,5439,juan131,2023-12-14T07:44:24Z,COMMENTED,
1781219332,5439,juan131,2023-12-14T07:44:40Z,COMMENTED,
1796865172,5439,knqyf263,2023-12-27T07:54:48Z,APPROVED,"Thanks! I changed the PURL field from string to the PURL struct, but the rest looks good."
2402744186,7732,simar7,2024-10-29T18:07:24Z,COMMENTED,
2402746529,7732,simar7,2024-10-29T18:08:35Z,COMMENTED,
2402749582,7732,simar7,2024-10-29T18:10:11Z,COMMENTED,
2402754315,7732,simar7,2024-10-29T18:12:39Z,COMMENTED,
2402756215,7732,simar7,2024-10-29T18:13:36Z,COMMENTED,
2402772900,7732,simar7,2024-10-29T18:22:12Z,COMMENTED,
2402794604,7732,simar7,2024-10-29T18:33:15Z,COMMENTED,
2402795389,7732,simar7,2024-10-29T18:33:40Z,COMMENTED,
2402796707,7732,simar7,2024-10-29T18:34:23Z,COMMENTED,
2402799117,7732,simar7,2024-10-29T18:35:43Z,COMMENTED,
2402810216,7732,simar7,2024-10-29T18:41:39Z,COMMENTED,
2402811096,7732,simar7,2024-10-29T18:42:07Z,COMMENTED,
2403998481,7732,itaysk,2024-10-30T08:34:36Z,COMMENTED,
2404012093,7732,itaysk,2024-10-30T08:40:23Z,COMMENTED,
2407269843,7732,nikpivkin,2024-10-31T07:44:53Z,COMMENTED,
2407272631,7732,nikpivkin,2024-10-31T07:45:53Z,COMMENTED,
2407284309,7732,nikpivkin,2024-10-31T07:51:21Z,COMMENTED,
2407301200,7732,itaysk,2024-10-31T08:02:58Z,COMMENTED,
2407448908,7732,knqyf263,2024-10-31T09:37:51Z,COMMENTED,
2407481414,7732,knqyf263,2024-10-31T09:39:51Z,COMMENTED,"I think we want to add a new page for ""Self-Hosting Databases"". It can be used for air-gapped environments, but also useful for rate limits or network bandwidth. We can explain [media types](https://github.com/aquasecurity/trivy/pull/7732/files#diff-7ad34887030b99ec320003195c3655f39b642b88ca996022ba52ee273c075ffbR143) in the page.

https://github.com/aquasecurity/trivy/pull/7732/files#diff-f67fbe532cb6f906f5e2e056c318da6d0bc245f94c8cc1afbd7e72a61e2506b8R12"
2407693024,7732,itaysk,2024-10-31T11:28:10Z,COMMENTED,
2407696233,7732,itaysk,2024-10-31T11:30:13Z,COMMENTED,
2407701632,7732,itaysk,2024-10-31T11:33:46Z,COMMENTED,
2407706190,7732,itaysk,2024-10-31T11:36:47Z,COMMENTED,
2407721120,7732,knqyf263,2024-10-31T11:46:23Z,COMMENTED,
2409075703,7732,simar7,2024-10-31T21:06:09Z,COMMENTED,
2409409559,7732,knqyf263,2024-11-01T03:25:54Z,COMMENTED,
2420062512,7732,knqyf263,2024-11-07T06:56:47Z,COMMENTED,
2421855233,7732,itaysk,2024-11-07T18:44:21Z,COMMENTED,
2421863084,7732,itaysk,2024-11-07T18:48:35Z,COMMENTED,
2421874954,7732,itaysk,2024-11-07T18:54:57Z,COMMENTED,
2422910476,7732,knqyf263,2024-11-08T07:39:44Z,COMMENTED,
2422920363,7732,knqyf263,2024-11-08T07:45:32Z,COMMENTED,
2424364935,7732,itaysk,2024-11-08T16:53:46Z,COMMENTED,
