id,pr_number,user,submitted_at,state,body
2180651742,7039,ericstj,2024-07-16T17:39:22Z,APPROVED,"the behavior looks correct, just some suggestions to change the comments to match and add a test."
378329266,435,knqyf263,2020-03-20T09:24:10Z,APPROVED,lgtm! thanks!
901101553,1799,knqyf263,2022-03-06T17:57:47Z,COMMENTED,please update documentation as well. [a link] [a link]
910096292,1832,knqyf263,2022-03-15T13:00:04Z,COMMENTED,it totally looks good to me. i left some small comments.
1295599672,3599,AndreyLevchenko,2023-02-13T13:31:45Z,CHANGES_REQUESTED,as for testing: there is probably nothing that can be tested in `docker_test`. however in `image_test` you can set custom `dockerhost` for test docker engine and then check if you can successfully reach it
1369484889,3599,pmengelbert,2023-04-03T17:29:36Z,APPROVED,"lgtm. i'm not a maintainer, but since i commented earlier requesting changes, i should note i am fine with this being merged as is (after a rebase). can the remaining work on the flags be accomplished in a separate pr? it's already being tracked by #3049"
2353473242,7664,DmitriyLewen,2024-10-08T07:00:05Z,COMMENTED,"left comments. take a loot, when you have time."
2354232653,7664,DmitriyLewen,2024-10-08T11:40:17Z,APPROVED,lgtm
744946660,1202,knqyf263,2021-09-02T11:36:24Z,COMMENTED,can we have a test here? the golden file can be under `testdata`. [a link]
1212692591,3215,knqyf263,2022-12-11T12:59:10Z,COMMENTED,looks almost good to me. i left some small comments.
1912917069,6240,chen-keinan,2024-03-03T09:53:39Z,COMMENTED,"lgtm , i have added some `nit` comments"
1913526255,6240,DmitriyLewen,2024-03-04T10:07:37Z,COMMENTED,looks good. left 2 comments.
2106720098,6882,knqyf263,2024-06-10T06:16:04Z,COMMENTED,looks awesome! thanks for your contribution! i have a question. is there any way to determine if a dependency is directly used by the project or transitively installed?
2108445945,6882,knqyf263,2024-06-10T18:03:21Z,APPROVED,lgtm. can you please take a look?
2109351881,6882,DmitriyLewen,2024-06-11T05:48:13Z,COMMENTED,"hello thanks for your work! left a few comments. take a look, please. regards, dmitriy"
2127250068,6882,DmitriyLewen,2024-06-19T07:13:23Z,COMMENTED,lgtm. left a couple of comments.
