id,pr_number,user,submitted_at,state,body
299503763,8873,norbusan,2019-10-09T15:31:57Z,COMMENTED,
299523346,8873,Odyseus,2019-10-09T15:59:40Z,COMMENTED,
299764330,8873,norbusan,2019-10-10T00:20:19Z,COMMENTED,
1169647352,11228,rcalixte,2022-11-06T20:22:20Z,COMMENTED,Just throwing in my two cents here... I think this was fine after the rebase and that this last commit can be dropped.
341917969,8988,mtwebster,2020-01-13T15:18:33Z,COMMENTED,
341918422,8988,mtwebster,2020-01-13T15:19:12Z,COMMENTED,
342097000,8988,claudiux,2020-01-13T19:50:43Z,COMMENTED,
342126075,8988,mtwebster,2020-01-13T20:44:19Z,COMMENTED,
482991877,9559,Cobinja,2020-09-04T22:17:04Z,COMMENTED,
482994189,9559,bomdia,2020-09-04T22:26:04Z,COMMENTED,
482994621,9559,bomdia,2020-09-04T22:27:50Z,COMMENTED,
483009190,9559,Cobinja,2020-09-04T23:40:37Z,COMMENTED,"Ah, sry, I didn't see the space. Guess I need new glasses 🙂"
501555210,9559,NikoKrause,2020-10-03T15:52:24Z,COMMENTED,
1425601560,11664,anaximeno,2023-05-14T21:03:13Z,COMMENTED,
1425608480,11664,rcalixte,2023-05-14T21:50:56Z,COMMENTED,
1425610843,11664,rcalixte,2023-05-14T22:16:32Z,COMMENTED,
194418643,8314,Odyseus,2019-01-21T00:44:52Z,COMMENTED,"Hello, @itzexor.

I have been testing your PR for a couple of days now. I found a couple of issues, but you smoothed them out in your last two commits. I can certainly see an average of **50%** reduction in applet loading times and category selection also feels *lighter*.

I only have one issue to report and a couple of observations."
195303474,8314,itzexor,2019-01-23T00:53:42Z,COMMENTED,This commit ` menu applet: simplify refreshing recents` is quite misleading since the rebase - recent refreshing has been simplified on master and this was rebased on top.
196153529,8314,Odyseus,2019-01-24T17:22:22Z,COMMENTED,"Hello, @itzexor.

A little suggestion to improve the context menu logic.

#### Current behaviour

Attempting to open the context menu of any button with right click while another context menu is opened requires two clicks on a button. One to close the previously opened menu, and another to open the desired menu.

#### Proposed behaviour

Attempting to open the context menu of any button while another context menu is opened should close the opened menu and at the same time open the context menu of the clicked button.

I managed to achieve the proposed behaviour with the following changes:"
106729470,7395,jaszhix,2018-03-25T13:15:23Z,COMMENTED,
122434528,7395,marcus-lundgren,2018-05-23T05:09:25Z,COMMENTED,
122435454,7395,marcus-lundgren,2018-05-23T05:16:20Z,COMMENTED,
122560014,7395,Tak,2018-05-23T12:30:38Z,COMMENTED,
122621384,7395,marcus-lundgren,2018-05-23T14:47:48Z,COMMENTED,
667888722,10043,ItzSwirlz,2021-05-25T14:20:06Z,COMMENTED,a few things to look at:
672426797,10043,mtwebster,2021-05-31T15:58:44Z,COMMENTED,
672427083,10043,mtwebster,2021-05-31T15:59:18Z,COMMENTED,
673254634,10043,mtwebster,2021-06-01T15:55:52Z,COMMENTED,
674325269,10043,ItzSwirlz,2021-06-02T15:01:36Z,COMMENTED,
